series,ts,temp_injected,is_injected_anomaly,injection_type,sim_time_received
In,2018-08-10 08:44:00,28.0,False,nan,1129080.0
In,2018-08-10 08:44:00,29.0,False,nan,1129080.0
In,2018-08-10 08:44:00,28.0,False,nan,1129080.0
In,2018-08-10 08:44:00,29.0,False,nan,1129080.0
In,2018-08-10 08:44:00,28.0,False,nan,1129080.0
In,2018-08-10 08:45:00,29.0,False,nan,1129140.0
In,2018-08-10 08:45:00,28.0,False,nan,1129140.0
In,2018-08-10 08:45:00,29.0,False,nan,1129140.0
In,2018-08-10 08:45:00,29.0,False,nan,1129140.0
In,2018-08-10 08:45:00,29.0,False,nan,1129140.0
In,2018-08-10 08:45:00,28.0,False,nan,1129140.0
In,2018-08-10 08:45:00,28.0,False,nan,1129140.0
In,2018-08-10 08:45:00,29.0,False,nan,1129140.0
In,2018-08-10 08:45:00,29.0,False,nan,1129140.0
In,2018-08-10 08:45:00,29.0,False,nan,1129140.0
In,2018-08-10 08:45:00,28.0,False,nan,1129140.0
In,2018-08-10 08:45:00,29.0,False,nan,1129140.0
In,2018-08-10 08:45:00,28.0,False,nan,1129140.0
In,2018-08-10 08:45:00,28.0,False,nan,1129140.0
In,2018-08-10 08:45:00,29.0,False,nan,1129140.0
In,2018-08-10 08:45:00,28.0,False,nan,1129140.0
In,2018-08-10 08:46:00,29.0,False,nan,1129200.0
In,2018-08-10 08:46:00,28.0,False,nan,1129200.0
In,2018-08-10 08:46:00,29.0,False,nan,1129200.0
In,2018-08-10 08:46:00,28.0,False,nan,1129200.0
In,2018-08-10 08:46:00,29.0,False,nan,1129200.0
In,2018-08-10 08:46:00,28.0,False,nan,1129200.0
In,2018-08-10 08:46:00,28.0,False,nan,1129200.0
In,2018-08-10 08:46:00,29.0,False,nan,1129200.0
In,2018-08-10 08:46:00,28.0,False,nan,1129200.0
In,2018-08-10 08:46:00,29.0,False,nan,1129200.0
In,2018-08-10 08:46:00,29.0,False,nan,1129200.0
In,2018-08-10 08:46:00,28.0,False,nan,1129200.0
In,2018-08-10 08:46:00,29.0,False,nan,1129200.0
In,2018-08-10 08:46:00,28.0,False,nan,1129200.0
In,2018-08-10 08:47:00,29.0,False,nan,1129260.0
In,2018-08-10 08:47:00,29.0,False,nan,1129260.0
In,2018-08-10 08:47:00,28.0,False,nan,1129260.0
In,2018-08-10 08:47:00,29.0,False,nan,1129260.0
In,2018-08-10 08:47:00,29.0,False,nan,1129260.0
In,2018-08-10 08:47:00,28.0,False,nan,1129260.0
In,2018-08-10 08:47:00,29.0,False,nan,1129260.0
In,2018-08-10 08:47:00,28.0,False,nan,1129260.0
In,2018-08-10 08:47:00,28.0,False,nan,1129260.0
In,2018-08-10 08:47:00,28.0,False,nan,1129260.0
In,2018-08-10 08:47:00,28.0,False,nan,1129260.0
In,2018-08-10 08:47:00,29.0,False,nan,1129260.0
In,2018-08-10 08:47:00,28.0,False,nan,1129260.0
In,2018-08-10 08:47:00,28.0,False,nan,1129260.0
In,2018-08-10 08:48:00,28.0,False,nan,1129320.0
In,2018-08-10 08:48:00,28.0,False,nan,1129320.0
In,2018-08-10 08:48:00,28.0,False,nan,1129320.0
In,2018-08-10 08:48:00,29.0,False,nan,1129320.0
In,2018-08-10 08:48:00,28.0,False,nan,1129320.0
In,2018-08-10 08:48:00,29.0,False,nan,1129320.0
In,2018-08-10 08:48:00,29.0,False,nan,1129320.0
In,2018-08-10 08:48:00,28.0,False,nan,1129320.0
In,2018-08-10 08:48:00,29.0,False,nan,1129320.0
In,2018-08-10 08:48:00,28.0,False,nan,1129320.0
In,2018-08-10 08:49:00,29.0,False,nan,1129380.0
In,2018-08-10 08:49:00,29.0,False,nan,1129380.0
In,2018-08-10 08:49:00,29.0,False,nan,1129380.0
In,2018-08-10 08:49:00,28.0,False,nan,1129380.0
In,2018-08-10 08:49:00,28.0,False,nan,1129380.0
In,2018-08-10 08:49:00,29.0,False,nan,1129380.0
In,2018-08-10 08:49:00,29.0,False,nan,1129380.0
In,2018-08-10 08:49:00,28.0,False,nan,1129380.0
In,2018-08-10 08:49:00,28.0,False,nan,1129380.0
In,2018-08-10 08:49:00,28.0,False,nan,1129380.0
In,2018-08-10 08:50:00,28.0,False,nan,1129440.0
In,2018-08-10 08:50:00,29.0,False,nan,1129440.0
