series,threshold,precision,recall
In,0.031227638944983482,0.006690997566909975,0.9565217391304348
In,0.031249962747097015,0.006693033160937024,0.9565217391304348
In,0.03126877546310425,0.006695069993913573,0.9565217391304348
In,0.03139001131057739,0.006697108066971081,0.9565217391304348
In,0.03145245462656021,0.006699147381242387,0.9565217391304348
In,0.03149070218205452,0.006701187937861712,0.9565217391304348
In,0.031575608998537064,0.006703229737964655,0.9565217391304348
In,0.03170078620314598,0.006705272782688205,0.9565217391304348
In,0.031802691519260406,0.006707317073170732,0.9565217391304348
In,0.032087862491607666,0.006709362610551998,0.9565217391304348
In,0.032141316682100296,0.006711409395973154,0.9565217391304348
In,0.032168641686439514,0.006713457430576747,0.9565217391304348
In,0.032209329307079315,0.006715506715506716,0.9565217391304348
In,0.03225746378302574,0.006717557251908397,0.9565217391304348
In,0.03229045495390892,0.006719609040928528,0.9565217391304348
In,0.03247446194291115,0.006721662083715246,0.9565217391304348
In,0.032536424696445465,0.006723716381418093,0.9565217391304348
In,0.03254631534218788,0.006725771935188016,0.9565217391304348
In,0.032582588493824005,0.00672782874617737,0.9565217391304348
In,0.0326371043920517,0.00672988681553992,0.9565217391304348
In,0.03264108672738075,0.006731946144430845,0.9565217391304348
In,0.03268880397081375,0.006734006734006734,0.9565217391304348
In,0.03284274414181709,0.006736068585425597,0.9565217391304348
In,0.03307249769568443,0.006738131699846861,0.9565217391304348
In,0.03311217576265335,0.006740196078431373,0.9565217391304348
In,0.03316295146942139,0.006742261722341404,0.9565217391304348
In,0.03321734815835953,0.00674432863274065,0.9565217391304348
In,0.03327692300081253,0.006746396810794235,0.9565217391304348
In,0.03328266367316246,0.006748466257668712,0.9565217391304348
In,0.03328850865364075,0.006750536974532065,0.9565217391304348
In,0.033415041863918304,0.006752608962553714,0.9565217391304348
In,0.03346371278166771,0.006754682222904513,0.9565217391304348
In,0.03351522609591484,0.006756756756756757,0.9565217391304348
In,0.033546172082424164,0.006758832565284178,0.9565217391304348
In,0.03360380232334137,0.006760909649661954,0.9565217391304348
In,0.033770304173231125,0.006762988011066708,0.9565217391304348
In,0.03380131348967552,0.006765067650676507,0.9565217391304348
In,0.03383879363536835,0.00676714856967087,0.9565217391304348
In,0.03434060141444206,0.00676923076923077,0.9565217391304348
In,0.034359756857156754,0.006771314250538628,0.9565217391304348
In,0.03449631109833717,0.0067733990147783255,0.9565217391304348
In,0.034512344747781754,0.006775485063135201,0.9565217391304348
In,0.03465291112661362,0.006777572396796057,0.9565217391304348
In,0.0346674770116806,0.006779661016949152,0.9565217391304348
In,0.034716151654720306,0.006781750924784217,0.9565217391304348
In,0.03481529280543327,0.0067838421214924454,0.9565217391304348
In,0.03485395386815071,0.006785934608266502,0.9565217391304348
In,0.03493475914001465,0.006788028386300524,0.9565217391304348
In,0.035032812505960464,0.006790123456790123,0.9565217391304348
In,0.03503654524683952,0.006792219820932387,0.9565217391304348
In,0.03504886478185654,0.0067943174799258805,0.9565217391304348
In,0.03507184237241745,0.006796416434970652,0.9565217391304348
In,0.03509460389614105,0.006798516687268232,0.9565217391304348
