id,room_id/id,noted_date,temp,out/in,ts,gap_seconds,rolling_mean,rolling_std,in_out_diff,temp_injected,is_injected_anomaly,injection_type
__export__.temp_log_60150_93b95e93,Room Admin,17-10-2018 20:32,38,Out,2018-10-17 20:32:00,0.0,37.8,0.6324555320348781,,38.0,False,
__export__.temp_log_60142_647fe43d,Room Admin,17-10-2018 20:32,38,Out,2018-10-17 20:32:00,0.0,37.6,0.5163977794958144,,38.0,False,
__export__.temp_log_60137_dc686f9b,Room Admin,17-10-2018 20:32,37,Out,2018-10-17 20:32:00,0.0,37.9,0.3162277660192266,,37.0,False,
__export__.temp_log_60139_f4a2d052,Room Admin,17-10-2018 20:32,38,Out,2018-10-17 20:32:00,0.0,37.7,0.4830458915412332,,38.0,False,
__export__.temp_log_69967_3542a34b,Room Admin,17-10-2018 20:32,38,Out,2018-10-17 20:32:00,0.0,37.7,0.4830458915412332,,38.0,False,
__export__.temp_log_69992_ba4ad98d,Room Admin,17-10-2018 20:32,37,Out,2018-10-17 20:32:00,0.0,37.7,0.4830458915412332,,37.0,False,
__export__.temp_log_60134_cea45af2,Room Admin,17-10-2018 20:32,37,Out,2018-10-17 20:32:00,0.0,37.8,0.421637021357588,,37.0,False,
__export__.temp_log_72206_8d9bd2bb,Room Admin,17-10-2018 20:32,38,Out,2018-10-17 20:32:00,0.0,38.0,1.224628079576175e-06,,38.0,False,
__export__.temp_log_60143_d751230e,Room Admin,17-10-2018 20:32,38,Out,2018-10-17 20:32:00,0.0,38.0,1.224628079576175e-06,,38.0,False,
__export__.temp_log_61653_999c942c,Room Admin,17-10-2018 20:32,38,Out,2018-10-17 20:32:00,0.0,38.0,1.224628079576175e-06,,38.0,False,
__export__.temp_log_60140_b0102099,Room Admin,17-10-2018 20:32,38,Out,2018-10-17 20:32:00,60.0,38.0,1.224628079576175e-06,,38.0,False,
__export__.temp_log_60151_aefe2d29,Room Admin,17-10-2018 20:32,37,Out,2018-10-17 20:32:00,0.0,37.6,0.5163977794958144,,37.0,False,
__export__.temp_log_67319_d5a70667,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_67875_42c1c141,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60164_a5f7a4da,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_69781_ca31c98d,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60163_c7a09c86,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60160_eaedf9dd,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_69751_fed58928,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_71516_0a594468,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60159_cb43500f,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60157_6ba6867e,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60158_4103b785,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60156_a9a0a6da,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60155_8bf50ed4,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60152_9997206a,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.1,0.3162277660191913,,38.0,False,
__export__.temp_log_71761_a79bd0cd,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,60.0,38.1,0.3162277660191913,,38.0,False,
__export__.temp_log_70782_e3705acc,Room Admin,17-10-2018 20:33,38,Out,2018-10-17 20:33:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60176_26f8bb4a,Room Admin,17-10-2018 20:34,39,Out,2018-10-17 20:34:00,0.0,38.3,0.4830458915411643,,39.0,False,
__export__.temp_log_60177_eb72203e,Room Admin,17-10-2018 20:34,39,Out,2018-10-17 20:34:00,0.0,38.4,0.5163977794957291,,39.0,False,
__export__.temp_log_60185_9a4329bb,Room Admin,17-10-2018 20:34,39,Out,2018-10-17 20:34:00,0.0,38.5,0.5270462766960965,,39.0,False,
__export__.temp_log_60178_dea8cb29,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,0.0,38.5,0.5270462766960965,,38.0,False,
__export__.temp_log_60179_28b51cfa,Room Admin,17-10-2018 20:34,39,Out,2018-10-17 20:34:00,0.0,38.8,0.4216370213574482,,39.0,False,
__export__.temp_log_60183_9c4839fe,Room Admin,17-10-2018 20:34,39,Out,2018-10-17 20:34:00,0.0,38.6,0.5163977794957044,,39.0,False,
__export__.temp_log_68543_0fb8293e,Room Admin,17-10-2018 20:34,39,Out,2018-10-17 20:34:00,0.0,38.7,0.4830458915411127,,39.0,False,
__export__.temp_log_60173_bc9b5f1f,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,0.0,38.7,0.4830458915411127,,38.0,False,
__export__.temp_log_60181_d69ac455,Room Admin,17-10-2018 20:34,39,Out,2018-10-17 20:34:00,0.0,38.5,0.5270462766960965,,39.0,False,
__export__.temp_log_60180_f2e08429,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,0.0,38.1,0.3162277660191913,,38.0,False,
__export__.temp_log_69270_94cd790a,Room Admin,17-10-2018 20:34,39,Out,2018-10-17 20:34:00,0.0,38.2,0.4216370213575349,,39.0,False,
__export__.temp_log_60170_0c6e1276,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,60.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_72154_1d5609c2,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60171_1933dddc,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_68697_be6a23bc,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_69529_cd618c48,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_72405_daa0607a,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,0.0,38.1,0.3162277660191913,,38.0,False,
__export__.temp_log_60169_45504ce9,Room Admin,17-10-2018 20:34,39,Out,2018-10-17 20:34:00,0.0,38.1,0.3162277660191913,,39.0,False,
__export__.temp_log_60172_b5c5836e,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,0.0,38.1,0.3162277660191913,,38.0,False,
__export__.temp_log_60166_c96c0596,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,0.0,38.1,0.3162277660191913,,38.0,False,
__export__.temp_log_60168_df41a2dc,Room Admin,17-10-2018 20:34,38,Out,2018-10-17 20:34:00,0.0,38.0,1.2246482256272493e-06,,38.0,False,
__export__.temp_log_60195_f6269098,Room Admin,17-10-2018 20:35,40,Out,2018-10-17 20:35:00,0.0,39.1,0.3162277660189977,,40.0,False,
__export__.temp_log_60193_e0085406,Room Admin,17-10-2018 20:35,38,Out,2018-10-17 20:35:00,0.0,38.8,0.7888106377475053,,38.0,False,
__export__.temp_log_60200_a13e0c89,Room Admin,17-10-2018 20:35,38,Out,2018-10-17 20:35:00,0.0,38.9,0.7378647873735649,,38.0,False,
__export__.temp_log_60803_224c21d7,Room Admin,17-10-2018 20:35,40,Out,2018-10-17 20:35:00,0.0,39.0,0.6666666666677009,,40.0,False,
__export__.temp_log_60201_bb474dcf,Room Admin,17-10-2018 20:35,38,Out,2018-10-17 20:35:00,0.0,38.9,0.5676462121987724,,38.0,False,
__export__.temp_log_60198_8968afd1,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,0.0,39.0,0.4714045207924943,,39.0,False,
__export__.temp_log_60197_d2b10ad9,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,0.0,39.0,0.4714045207924943,,39.0,False,
__export__.temp_log_60194_0ec0c96e,Room Admin,17-10-2018 20:35,38,Out,2018-10-17 20:35:00,0.0,39.0,0.4714045207924943,,38.0,False,
__export__.temp_log_60189_b6847c43,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,0.0,39.0,1.1742486913555794e-06,,39.0,False,
__export__.temp_log_60191_3d32e715,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,0.0,38.9,0.3162277660190379,,39.0,False,
__export__.temp_log_60184_b47afdb5,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,0.0,38.9,0.3162277660190379,,39.0,False,
__export__.temp_log_60188_e4575a03,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,0.0,38.9,0.3162277660190379,,39.0,False,
__export__.temp_log_70762_e511ee4f,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,0.0,38.9,0.3162277660190379,,39.0,False,
__export__.temp_log_60187_0fe28ae7,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,0.0,38.8,0.4216370213574482,,39.0,False,
__export__.temp_log_70063_23348fe4,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,0.0,38.8,0.4216370213574482,,39.0,False,
__export__.temp_log_69423_e160acf1,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,0.0,38.8,0.4216370213574482,,39.0,False,
__export__.temp_log_60190_1cb53973,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,60.0,38.8,0.4216370213574482,,39.0,False,
__export__.temp_log_60196_8f3f31b2,Room Admin,17-10-2018 20:35,39,Out,2018-10-17 20:35:00,0.0,39.0,1.1742486913555794e-06,,39.0,False,
__export__.temp_log_60218_0575e9ba,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.9,0.3162277660190378,,39.0,False,
__export__.temp_log_60215_62610118,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.8,0.4216370213574482,,39.0,False,
__export__.temp_log_60217_75aa79ae,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.9,0.3162277660190378,,39.0,False,
__export__.temp_log_60212_16087543,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.8,0.4216370213574482,,39.0,False,
__export__.temp_log_60219_55ce1721,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.9,0.3162277660190378,,39.0,False,
__export__.temp_log_60221_e849906a,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.9,0.3162277660190378,,39.0,False,
__export__.temp_log_60229_4068eba8,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,39.0,1.17422768060745e-06,,39.0,False,
__export__.temp_log_60227_3971725b,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.9,0.3162277660190378,,39.0,False,
__export__.temp_log_60210_44d3dd29,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.6,0.5163977794957044,,39.0,False,
__export__.temp_log_60213_46a7ccb1,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.7,0.4830458915411126,,39.0,False,
__export__.temp_log_60203_5a77b490,Room Admin,17-10-2018 20:36,38,Out,2018-10-17 20:36:00,0.0,38.5,0.5270462766960964,,38.0,False,
__export__.temp_log_60204_6805632a,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.5,0.5270462766960964,,39.0,False,
__export__.temp_log_60214_cc8e56a3,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.6,0.6992058987811219,,39.0,False,
__export__.temp_log_60205_384655ba,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.5,0.7071067811875662,,39.0,False,
__export__.temp_log_68540_b1e7ec35,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.5,0.7071067811875662,,39.0,False,
__export__.temp_log_60250_431d38f7,Room Admin,17-10-2018 20:36,38,Out,2018-10-17 20:36:00,0.0,38.5,0.7071067811875662,,38.0,False,
__export__.temp_log_60206_03f4441e,Room Admin,17-10-2018 20:36,39,Out,2018-10-17 20:36:00,0.0,38.5,0.7071067811875662,,39.0,False,
__export__.temp_log_60211_bc67fb1d,Room Admin,17-10-2018 20:36,38,Out,2018-10-17 20:36:00,0.0,38.6,0.8432740427124145,,38.0,False,
__export__.temp_log_60208_efb8254c,Room Admin,17-10-2018 20:36,38,Out,2018-10-17 20:36:00,60.0,38.7,0.8232726023494242,,38.0,False,
__export__.temp_log_68135_d61d9ef5,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.7,0.6749485577116013,,39.0,False,
__export__.temp_log_60240_9177689a,Room Admin,17-10-2018 20:37,38,Out,2018-10-17 20:37:00,0.0,38.6,0.6992058987811219,,38.0,False,
__export__.temp_log_60239_4eb9e90b,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60236_42619f64,Room Admin,17-10-2018 20:37,38,Out,2018-10-17 20:37:00,0.0,38.7,0.4830458915411124,,38.0,False,
__export__.temp_log_60241_79017f66,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.7,0.6749485577116013,,39.0,False,
__export__.temp_log_60235_d89fed75,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60237_20abd0a0,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60234_2bf9732a,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60233_e98df12b,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.7,0.6749485577116013,,39.0,False,
__export__.temp_log_69247_4d213d19,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60238_e4a8fa4e,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.7,0.6749485577116013,,39.0,False,
__export__.temp_log_60226_4f141ef7,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.7,0.6749485577116013,,39.0,False,
__export__.temp_log_60224_8b0f6d96,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.7,0.6749485577116013,,39.0,False,
__export__.temp_log_60232_c4a89289,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.6,0.6992058987811219,,39.0,False,
__export__.temp_log_60222_945f75c5,Room Admin,17-10-2018 20:37,38,Out,2018-10-17 20:37:00,0.0,38.6,0.6992058987811219,,38.0,False,
__export__.temp_log_70983_93ed0f95,Room Admin,17-10-2018 20:37,37,Out,2018-10-17 20:37:00,0.0,38.7,0.6749485577116013,,37.0,False,
__export__.temp_log_60358_2eae288c,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.9,0.3162277660190378,,39.0,False,
__export__.temp_log_60242_91b4886c,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.9,0.3162277660190378,,39.0,False,
__export__.temp_log_60231_36b6f212,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.9,0.3162277660190378,,39.0,False,
__export__.temp_log_60223_f1174f37,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.9,0.3162277660190378,,39.0,False,
__export__.temp_log_60225_e0374cca,Room Admin,17-10-2018 20:37,39,Out,2018-10-17 20:37:00,0.0,38.9,0.3162277660190378,,39.0,False,
__export__.temp_log_70107_59d0aa79,Room Admin,17-10-2018 20:37,38,Out,2018-10-17 20:37:00,60.0,38.9,0.3162277660190378,,38.0,False,
__export__.temp_log_71672_8031caea,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60253_8e5cb03e,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60249_0ca6d18c,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60247_15b91351,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,39.0,1.1721931099007806e-06,,39.0,False,
__export__.temp_log_71654_858c67bc,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_70812_fdfbddf8,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.9,0.3162277660190327,,39.0,False,
__export__.temp_log_60251_db7f53b7,Room Admin,17-10-2018 20:38,38,Out,2018-10-17 20:38:00,0.0,38.8,0.4216370213574461,,38.0,False,
__export__.temp_log_69689_896a29c8,Room Admin,17-10-2018 20:38,38,Out,2018-10-17 20:38:00,0.0,38.8,0.4216370213574461,,38.0,False,
__export__.temp_log_72183_5efa2988,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60255_627357ea,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.9,0.3162277660190327,,39.0,False,
__export__.temp_log_60243_af6d035d,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.9,0.3162277660190327,,39.0,False,
__export__.temp_log_60245_13fc6805,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.9,0.3162277660190327,,39.0,False,
__export__.temp_log_66585_d1a849ec,Room Admin,17-10-2018 20:38,38,Out,2018-10-17 20:38:00,0.0,38.9,0.3162277660190327,,38.0,False,
__export__.temp_log_61020_307d9147,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,39.0,1.1721931099007806e-06,,39.0,False,
__export__.temp_log_60248_f6cfcab3,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.9,0.3162277660190327,,39.0,False,
__export__.temp_log_60254_d3fa5327,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.9,0.3162277660190327,,39.0,False,
__export__.temp_log_68279_52d5f8b2,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60274_5086d405,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_68410_90ca4263,Room Admin,17-10-2018 20:38,39,Out,2018-10-17 20:38:00,60.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60269_1769b455,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,39.2,0.4216370213573793,,39.0,False,
__export__.temp_log_60267_416bef53,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,39.2,0.4216370213573793,,39.0,False,
__export__.temp_log_68534_8bf8d9e4,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,39.2,0.4216370213573793,,39.0,False,
__export__.temp_log_70881_008ba9d6,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,39.1,0.3162277660189862,,39.0,False,
__export__.temp_log_60266_e3884fe2,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,39.1,0.3162277660189862,,39.0,False,
__export__.temp_log_60270_a660eac8,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,39.2,0.4216370213573793,,39.0,False,
__export__.temp_log_60268_adf43257,Room Admin,17-10-2018 20:39,38,Out,2018-10-17 20:39:00,0.0,39.0,0.4714045207924865,,38.0,False,
__export__.temp_log_60265_1223a897,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,39.1,0.3162277660189862,,39.0,False,
__export__.temp_log_65600_b6571184,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,39.2,0.4216370213573793,,39.0,False,
__export__.temp_log_69567_2378cb91,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,39.0,0.4714045207924892,,39.0,False,
__export__.temp_log_60260_696d513d,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,39.0,0.4714045207924892,,39.0,False,
__export__.temp_log_60259_a9ec09b0,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,39.0,0.4714045207924892,,39.0,False,
__export__.temp_log_60261_b0d66e3d,Room Admin,17-10-2018 20:39,40,Out,2018-10-17 20:39:00,0.0,39.0,0.4714045207924892,,40.0,False,
__export__.temp_log_67467_6f20341b,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,38.9,0.3162277660190327,,39.0,False,
__export__.temp_log_60263_330a1994,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,38.9,0.3162277660190327,,39.0,False,
__export__.temp_log_60257_5d579436,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,0.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_65777_c7e109e6,Room Admin,17-10-2018 20:39,39,Out,2018-10-17 20:39:00,60.0,38.8,0.4216370213574461,,39.0,False,
__export__.temp_log_60262_f273be85,Room Admin,17-10-2018 20:39,40,Out,2018-10-17 20:39:00,0.0,39.1,0.5676462121987444,,40.0,False,
__export__.temp_log_66117_e67ec548,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,38.9,0.3162277660190263,,39.0,False,
__export__.temp_log_60278_cfe92501,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,38.9,0.3162277660190263,,39.0,False,
__export__.temp_log_72534_70d5143e,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,39.0,1.171108666927886e-06,,39.0,False,
__export__.temp_log_60279_a6bee58b,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,38.9,0.3162277660190263,,39.0,False,
__export__.temp_log_60283_bef35ce8,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,39.0,1.171108666927886e-06,,39.0,False,
__export__.temp_log_60296_21b0c200,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,39.0,1.171108666927886e-06,,39.0,False,
__export__.temp_log_63131_93517adc,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,39.0,1.171108666927886e-06,,39.0,False,
__export__.temp_log_60277_ec5b33e8,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,39.0,0.4714045207924865,,39.0,False,
__export__.temp_log_60275_4f113646,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,38.9,0.567646212198766,,39.0,False,
__export__.temp_log_60553_10cf8c66,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,38.9,0.567646212198766,,39.0,False,
__export__.temp_log_72271_804b4205,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,38.9,0.567646212198766,,39.0,False,
__export__.temp_log_71581_9ff0b1fc,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,38.9,0.567646212198766,,39.0,False,
__export__.temp_log_69370_d1a63e24,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,38.9,0.567646212198766,,39.0,False,
__export__.temp_log_60276_972586f1,Room Admin,17-10-2018 20:40,38,Out,2018-10-17 20:40:00,0.0,38.9,0.567646212198766,,38.0,False,
__export__.temp_log_60290_b66c7d1a,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,39.0,0.4714045207924865,,39.0,False,
__export__.temp_log_71199_6ea826b9,Room Admin,17-10-2018 20:40,39,Out,2018-10-17 20:40:00,0.0,39.0,0.4714045207924865,,39.0,False,
__export__.temp_log_60272_b4f6ccb8,Room Admin,17-10-2018 20:40,40,Out,2018-10-17 20:40:00,60.0,39.0,0.4714045207924865,,40.0,False,
__export__.temp_log_60284_ec7337ad,Room Admin,17-10-2018 20:41,38,Out,2018-10-17 20:41:00,0.0,38.7,0.4830458915411059,,38.0,False,
__export__.temp_log_70395_ca06850c,Room Admin,17-10-2018 20:41,39,Out,2018-10-17 20:41:00,0.0,38.8,0.4216370213574404,,39.0,False,
__export__.temp_log_60297_acb4165d,Room Admin,17-10-2018 20:41,39,Out,2018-10-17 20:41:00,0.0,38.7,0.4830458915411059,,39.0,False,
__export__.temp_log_69968_6eeb6afb,Room Admin,17-10-2018 20:41,38,Out,2018-10-17 20:41:00,0.0,38.8,0.6324555320347798,,38.0,False,
__export__.temp_log_60300_ea564c1e,Room Admin,17-10-2018 20:41,38,Out,2018-10-17 20:41:00,0.0,38.9,0.567646212198766,,38.0,False,
__export__.temp_log_60298_fb079944,Room Admin,17-10-2018 20:41,39,Out,2018-10-17 20:41:00,0.0,39.0,0.4714045207924865,,39.0,False,
__export__.temp_log_60295_319d79a9,Room Admin,17-10-2018 20:41,39,Out,2018-10-17 20:41:00,0.0,39.0,0.4714045207924865,,39.0,False,
__export__.temp_log_60293_0f7a6ce2,Room Admin,17-10-2018 20:41,39,Out,2018-10-17 20:41:00,0.0,39.0,0.4714045207924865,,39.0,False,
__export__.temp_log_60294_d9cb4c85,Room Admin,17-10-2018 20:41,39,Out,2018-10-17 20:41:00,0.0,39.0,0.4714045207924865,,39.0,False,
__export__.temp_log_60292_3c3e8e9c,Room Admin,17-10-2018 20:41,39,Out,2018-10-17 20:41:00,0.0,39.0,0.4714045207924865,,39.0,False,
__export__.temp_log_60287_93acb50f,Room Admin,17-10-2018 20:41,38,Out,2018-10-17 20:41:00,0.0,39.0,0.4714045207924865,,38.0,False,
__export__.temp_log_60285_95431811,Room Admin,17-10-2018 20:41,40,Out,2018-10-17 20:41:00,0.0,39.1,0.3162277660189861,,40.0,False,
__export__.temp_log_64266_57ca3de6,Room Admin,17-10-2018 20:41,39,Out,2018-10-17 20:41:00,0.0,39.0,1.171108666927886e-06,,39.0,False,
__export__.temp_log_68513_31b89e19,Room Admin,17-10-2018 20:41,39,Out,2018-10-17 20:41:00,0.0,39.0,1.171108666927886e-06,,39.0,False,
