series,ts,temp_injected,is_injected_anomaly,injection_type,sim_time_received
Out,2018-08-10 09:25:00,33.0,False,nan,1131480.0
Out,2018-08-10 09:25:00,31.0,False,nan,1131480.0
Out,2018-08-10 09:25:00,31.0,False,nan,1131480.0
Out,2018-08-10 09:25:00,31.0,False,nan,1131480.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:26:00,31.0,False,nan,1131540.0
Out,2018-08-10 09:27:00,31.0,False,nan,1131600.0
Out,2018-08-10 09:27:00,31.0,False,nan,1131600.0
Out,2018-08-10 09:27:00,31.0,False,nan,1131600.0
Out,2018-08-10 09:28:00,31.0,False,nan,1131660.0
Out,2018-08-10 09:28:00,31.0,False,nan,1131660.0
Out,2018-08-10 09:28:00,31.0,False,nan,1131660.0
Out,2018-08-10 09:28:00,31.0,False,nan,1131660.0
Out,2018-08-10 09:28:00,31.0,False,nan,1131660.0
Out,2018-08-10 09:28:00,31.0,False,nan,1131660.0
Out,2018-08-10 09:28:00,31.0,False,nan,1131660.0
Out,2018-08-10 09:28:00,31.0,False,nan,1131660.0
Out,2018-08-10 09:28:00,31.0,False,nan,1131660.0
Out,2018-08-10 09:28:00,31.0,False,nan,1131660.0
Out,2018-08-10 09:29:00,32.0,False,nan,1131720.0
Out,2018-08-10 09:29:00,31.0,False,nan,1131720.0
Out,2018-08-10 09:29:00,31.0,False,nan,1131720.0
Out,2018-08-10 09:29:00,31.0,False,nan,1131720.0
Out,2018-08-10 09:31:00,31.0,False,nan,1131840.0
Out,2018-08-10 09:31:00,31.0,False,nan,1131840.0
Out,2018-08-10 09:32:00,31.0,False,nan,1131900.0
Out,2018-08-10 09:32:00,31.0,False,nan,1131900.0
Out,2018-08-10 09:32:00,31.0,False,nan,1131900.0
Out,2018-08-10 09:33:00,31.0,False,nan,1131960.0
Out,2018-08-10 09:33:00,31.0,False,nan,1131960.0
Out,2018-08-10 09:33:00,31.0,False,nan,1131960.0
Out,2018-08-10 09:33:00,31.0,False,nan,1131960.0
